Date,Price,Open,High,Low,Vol,Change %
8/18/2011,"7,501","7,501","7,501","7,501",1.50K,0.00%
8/17/2011,"7,501","7,356","7,501","7,356",4.40K,3.33%
8/16/2011,"7,259","7,259","7,259","7,259",10.00K,0.00%
8/15/2011,"7,259","7,259","7,259","7,259",0.10K,2.04%
8/12/2011,"7,114","7,114","7,114","7,114",0.10K,2.80%
8/10/2011,"6,920","6,920","6,920","6,920",0.20K,-1.38%
8/9/2011,"7,017","7,259","7,259","6,920",20.70K,-5.23%
8/8/2011,"7,404","7,453","7,453","7,404",28.40K,-0.66%
8/4/2011,"7,453","7,453","7,453","7,453",2.00K,0.00%
8/3/2011,"7,453","7,259","7,453","7,259",5.00K,0.66%
8/2/2011,"7,404","7,453","7,453","7,404",3.40K,0.00%
8/1/2011,"7,404","7,501","7,501","7,404",2.70K,-1.29%
7/27/2011,"7,501","7,501","7,501","7,501",1.10K,0.00%
7/26/2011,"7,501","7,501","7,501","7,501",10.30K,0.00%
7/25/2011,"7,501","7,453","7,501","7,453",8.70K,0.00%
7/22/2011,"7,501","7,356","7,501","7,356",7.10K,1.97%
7/21/2011,"7,356","7,356","7,356","7,356",3.00K,-5.00%
7/19/2011,"7,743","7,743","7,743","7,743",0.10K,6.67%
7/18/2011,"7,259","7,259","7,259","7,259",3.50K,0.00%
7/15/2011,"7,259","7,259","7,259","7,259",15.00K,0.00%
7/14/2011,"7,259","7,259","7,259","7,259",14.00K,0.00%
7/13/2011,"7,259","7,259","7,259","7,259",15.00K,0.00%
7/12/2011,"7,259","7,162","7,259","7,162",3.30K,0.00%
7/11/2011,"7,259","7,259","7,308","7,259",21.80K,-1.96%
7/8/2011,"7,404","7,453","7,453","7,404",26.50K,0.00%
7/7/2011,"7,404","7,453","7,453","7,404",33.00K,0.00%
7/6/2011,"7,404","7,501","7,501","7,404",15.00K,-0.66%
7/5/2011,"7,453","7,501","7,501","7,453",14.90K,0.66%
7/4/2011,"7,404","7,404","7,501","7,404",31.00K,0.65%
7/1/2011,"7,356","7,453","7,453","7,356",35.00K,0.00%
6/30/2011,"7,356","7,501","7,501","7,356",15.00K,-5.00%
6/29/2011,"7,743","7,695","7,743","7,646",30.30K,1.27%
6/27/2011,"7,646","7,646","7,695","7,646",2.20K,-0.64%
6/24/2011,"7,695","7,598","7,695","7,598",13.80K,1.28%
6/23/2011,"7,598","7,550","7,646","7,550",21.00K,0.64%
6/22/2011,"7,550","7,501","7,743","7,453",58.80K,0.65%
6/21/2011,"7,501","7,404","7,501","7,404",37.90K,0.64%
6/20/2011,"7,453","7,356","7,453","7,308",50.80K,2.67%
6/17/2011,"7,259","7,259","7,259","7,259",8.10K,0.00%
6/16/2011,"7,259","7,259","7,259","7,259",0.60K,2.73%
6/15/2011,"7,066","7,017","7,066","7,017",14.90K,-3.94%
6/14/2011,"7,356","7,501","7,501","7,259",18.50K,1.34%
6/13/2011,"7,259","7,259","7,259","7,259",1.00K,0.00%
6/10/2011,"7,259","7,259","7,259","7,211",9.80K,3.45%
6/8/2011,"7,017","6,969","7,017","6,969",1.70K,0.00%
6/7/2011,"7,017","7,017","7,017","7,017",10.00K,3.57%
6/3/2011,"6,775","6,775","6,775","6,582",23.30K,0.00%
6/2/2011,"6,775","6,775","6,775","6,775",2.20K,5.27%
6/1/2011,"6,436","6,727","6,727","6,098",50.10K,-4.33%
5/30/2011,"6,727","6,775","6,775","6,727",8.90K,-0.71%
5/27/2011,"6,775","6,775","6,775","6,775",4.50K,3.70%
5/26/2011,"6,533","6,533","6,533","6,533",8.00K,-2.17%
5/25/2011,"6,678","6,775","6,775","6,533",12.10K,-5.49%
5/24/2011,"7,066","7,356","7,356","7,066",10.80K,-5.19%
5/23/2011,"7,453","7,501","7,501","7,356",5.60K,0.00%
5/20/2011,"7,453","7,501","7,501","7,453",10.50K,-0.64%
5/18/2011,"7,501","7,501","7,501","7,501",7.00K,0.00%
5/17/2011,"7,501","7,501","7,501","7,501",1.90K,0.00%
5/11/2011,"7,501","7,501","7,501","7,501",4.90K,5.59%
5/10/2011,"7,104","7,722","7,722","7,060",1.10K,-2.43%
5/9/2011,"7,281","7,060","7,281","7,060",8.00K,3.13%
5/4/2011,"7,060","7,060","7,060","7,060",0.10K,6.66%
4/29/2011,"6,619","7,501","7,501","6,619",5.20K,-3.22%
4/27/2011,"6,839","6,839","6,839","6,839",1.50K,3.32%
4/26/2011,"6,619","6,530","6,619","6,530",4.30K,0.00%
4/25/2011,"6,619","6,619","6,619","6,398",6.20K,0.00%
4/22/2011,"6,619","6,619","6,619","6,619",0.50K,3.45%
4/21/2011,"6,398","6,398","6,398","6,398",2.30K,0.69%
4/20/2011,"6,354","6,354","6,354","6,354",2.00K,1.40%
4/19/2011,"6,266","6,266","6,266","6,266",1.40K,0.00%
4/18/2011,"6,266","6,266","6,266","6,266",0.70K,-8.38%
4/14/2011,"6,839","6,839","6,839","6,839",0.10K,7.63%
4/5/2011,"6,354","6,354","6,354","6,354",1.00K,-0.69%
4/4/2011,"6,398","6,442","6,442","6,398",1.30K,-3.34%
3/31/2011,"6,619","6,619","6,619","6,619",4.50K,0.00%
3/30/2011,"6,619","6,619","6,619","6,619",6.90K,0.00%
3/29/2011,"6,619","6,663","6,663","6,619",13.00K,0.00%
3/28/2011,"6,619","6,619","6,619","6,619",5.40K,-11.24%
3/24/2011,"7,457","7,281","7,457","7,281",2.30K,-3.98%
3/23/2011,"7,766","7,766","7,766","7,766",5.00K,10.00%
3/21/2011,"7,060","7,060","7,060","7,060",0.10K,6.66%
3/18/2011,"6,619","6,619","6,707","6,619",16.00K,0.00%
3/17/2011,"6,619","6,619","6,619","6,619",7.80K,-1.31%
3/16/2011,"6,707","6,707","6,707","6,707",0.10K,1.33%
3/15/2011,"6,619","6,795","6,795","6,619",44.40K,-0.66%
3/14/2011,"6,663","6,707","6,707","6,663",48.30K,-0.66%
3/11/2011,"6,707","6,839","6,839","6,707",36.40K,1.33%
3/10/2011,"6,619","6,619","6,619","6,619",1.10K,-3.22%
3/8/2011,"6,839","6,795","6,839","6,795",1.50K,1.97%
3/7/2011,"6,707","6,707","6,707","6,707",47.00K,0.00%
3/4/2011,"6,707","6,707","6,707","6,707",17.00K,0.00%
3/3/2011,"6,707","6,619","6,707","6,619",10.30K,-0.65%
3/2/2011,"6,751","6,663","6,751","6,619",6.60K,-1.29%
3/1/2011,"6,839","6,928","6,928","6,839",1.10K,0.00%
2/28/2011,"6,839","6,839","6,839","6,839",29.10K,0.00%
2/25/2011,"6,839","6,839","6,839","6,839",18.50K,0.00%
2/24/2011,"6,839","6,839","6,839","6,795",38.90K,-0.64%
2/23/2011,"6,883","7,060","7,060","6,839",15.00K,0.64%
2/22/2011,"6,839","6,928","6,928","6,839",11.60K,-5.49%
2/18/2011,"7,236","7,236","7,236","7,236",0.10K,-0.62%
2/16/2011,"7,281","6,839","7,281","6,663",7.20K,10.00%
2/15/2011,"6,619","6,619","6,619","6,619",5.80K,0.00%
2/14/2011,"6,619","6,619","6,619","6,619",9.90K,0.00%
2/11/2011,"6,619","6,619","6,619","6,619",3.50K,0.00%
2/10/2011,"6,619","6,619","6,707","6,619",4.20K,0.00%
2/9/2011,"6,619","6,619","6,619","6,619",1.70K,-3.22%
1/26/2011,"6,839","6,883","6,883","6,839",1.50K,-9.88%
1/24/2011,"7,589","7,589","7,589","7,589",0.10K,-9.95%
1/6/2011,"8,428","8,428","8,428","8,428",0.40K,-9.90%
12/31/2010,"9,354","9,354","9,354","9,354",0.10K,4.43%
12/29/2010,"8,957","10,899","10,899","8,957",0.50K,-9.78%
12/28/2010,"9,928","9,928","9,928","9,928",0.20K,8.17%
12/24/2010,"9,178","9,178","9,178","9,178",0.10K,4.52%
12/23/2010,"8,781","8,384","8,781","8,384",0.20K,6.42%
12/22/2010,"8,251","8,251","8,251","8,251",0.10K,9.36%
12/21/2010,"7,545","7,545","7,545","7,545",0.10K,3.63%
12/17/2010,"7,281","6,839","7,281","6,839",9.90K,-0.60%
12/16/2010,"7,325","7,325","7,325","7,325",0.10K,3.75%
12/15/2010,"7,060","7,060","7,060","7,060",1.70K,-7.52%
12/10/2010,"7,634","7,634","7,634","7,634",2.00K,-8.95%
12/9/2010,"8,384","8,384","8,384","8,384",0.10K,9.20%
12/7/2010,"7,678","8,163","8,163","7,678",0.60K,2.96%
12/3/2010,"7,457","7,722","7,722","7,457",2.20K,-15.08%
11/30/2010,"8,781","7,678","8,781","7,678",1.10K,3.11%
11/29/2010,"8,516","8,516","8,516","8,516",0.10K,9.04%
11/18/2010,"7,810","7,810","7,810","7,810",0.10K,9.94%
11/17/2010,"7,104","7,104","7,104","7,104",0.10K,11.03%
11/12/2010,"6,398","6,619","6,619","6,398",2.00K,0.00%
11/10/2010,"6,398","6,398","6,398","6,398",1.00K,0.00%
11/4/2010,"6,398","6,439","6,439","6,398",4.00K,-1.28%
11/3/2010,"6,481","6,604","6,604","6,481",2.80K,0.65%
11/1/2010,"6,439","6,439","6,439","6,439",0.30K,-2.50%
10/26/2010,"6,604","6,604","6,604","6,604",2.70K,3.22%
10/21/2010,"6,398","6,398","6,935","6,398",4.50K,0.00%
10/20/2010,"6,398","6,439","6,439","6,398",3.00K,-3.12%
10/18/2010,"6,604","6,604","6,604","6,604",6.00K,0.00%
10/13/2010,"6,604","6,604","6,604","6,604",1.00K,0.00%
10/12/2010,"6,604","6,604","6,604","6,604",5.00K,-5.89%
10/8/2010,"7,017","7,306","7,306","6,811",14.10K,5.58%
10/7/2010,"6,646","7,347","7,347","6,646",2.30K,-9.54%
10/4/2010,"7,347","7,347","7,347","7,347",0.10K,9.87%
10/1/2010,"6,687","8,008","8,008","6,687",4.20K,-10.00%
9/30/2010,"7,430","7,430","7,430","7,430",2.00K,7.79%
9/28/2010,"6,893","6,893","6,893","6,893",25.10K,9.87%
9/27/2010,"6,274","6,274","6,274","6,274",0.10K,-8.44%
9/24/2010,"6,852","6,852","6,852","6,852",0.10K,-17.01%
9/23/2010,"8,256","6,770","8,256","6,770",0.30K,9.89%
9/22/2010,"7,513","7,513","7,513","7,513",0.10K,-9.00%
9/21/2010,"8,256","8,256","8,256","8,256",0.10K,8.70%
9/16/2010,"7,595","7,595","7,595","7,595",3.40K,9.52%
9/15/2010,"6,935","6,935","6,935","6,935",0.10K,-9.18%
9/14/2010,"7,636","6,976","7,636","6,976",5.10K,0.00%
9/13/2010,"7,636","7,636","7,636","7,636",0.10K,-9.76%
9/10/2010,"8,462","8,462","8,462","8,462",8.10K,9.05%
9/9/2010,"7,760","7,760","7,760","7,760",0.20K,9.95%
9/8/2010,"7,058","7,058","7,058","7,058",1.00K,0.00%
9/7/2010,"7,058","7,058","7,058","7,058",2.80K,9.61%
9/1/2010,"6,439","6,439","6,439","6,439",0.10K,-2.50%
8/31/2010,"6,604","6,604","6,604","6,604",1.00K,3.89%
8/30/2010,"6,357","5,284","6,357","5,284",1.10K,8.46%
8/27/2010,"5,861","5,861","5,861","5,861",0.10K,-8.39%
8/26/2010,"6,398","6,398","6,398","6,398",0.10K,-8.82%
8/25/2010,"7,017","7,017","7,017","7,017",0.10K,-10.53%
8/24/2010,"7,843","7,430","7,843","7,430",6.00K,5.56%
8/23/2010,"7,430","7,430","7,430","7,430",0.50K,2.27%
8/20/2010,"7,265","7,265","7,265","7,265",0.50K,0.57%
8/19/2010,"7,224","7,224","7,595","7,224",1.20K,0.00%
8/18/2010,"7,224","7,801","7,801","7,224",1.50K,-2.77%
8/17/2010,"7,430","7,058","7,430","7,058",9.00K,5.89%
